Time,Type,Gesture,Foot,Direction,Checkpoint,TrackerName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z
1675281369764, I, Head,,,,, -0.27224, 1.88841, -0.96541, 277.18625, 62.88931, 302.76202
1675281369775, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369775, I, TrackerR,,,,, -0.27048, 1.88322, -0.98487, 277.53333, 62.89739, 302.8244
1675281369775, I, TrackerH,,,,, -0.27048, 1.88322, -0.98487, 277.53333, 62.89739, 302.82437
1675281369776, I, FootR,,,,, -0.27048, 1.88322, -0.98487, 277.53333, 62.89739, 302.8244
1675281369776, I, Head,,,,, -0.27048, 1.88322, -0.98487, 277.53333, 62.89739, 302.82437
1675281369786, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369787, I, TrackerR,,,,, -0.26845, 1.87808, -1.00464, 277.892, 63.82291, 301.9591
1675281369787, I, TrackerH,,,,, -0.26845, 1.87808, -1.00464, 277.892, 63.82291, 301.95908
1675281369787, I, FootR,,,,, -0.26845, 1.87808, -1.00464, 277.892, 63.82291, 301.9591
1675281369787, I, Head,,,,, -0.26845, 1.87808, -1.00464, 277.892, 63.82291, 301.95908
1675281369797, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369797, I, TrackerR,,,,, -0.2665, 1.87336, -1.02433, 278.26468, 64.75813, 301.0241
1675281369797, I, TrackerH,,,,, -0.2665, 1.87336, -1.02433, 278.26468, 64.75813, 301.02414
1675281369797, I, FootR,,,,, -0.2665, 1.87336, -1.02433, 278.26468, 64.75813, 301.0241
1675281369798, I, Head,,,,, -0.2665, 1.87336, -1.02433, 278.26468, 64.75813, 301.02414
1675281369810, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369811, I, TrackerR,,,,, -0.26435, 1.86937, -1.04433, 278.65363, 66.213, 299.5528
1675281369811, I, TrackerH,,,,, -0.26435, 1.86937, -1.04433, 278.65363, 66.213, 299.5528
1675281369811, I, FootR,,,,, -0.26435, 1.86937, -1.04433, 278.65363, 66.213, 299.5528
1675281369811, I, Head,,,,, -0.26435, 1.86937, -1.04433, 278.65363, 66.213, 299.5528
1675281369819, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369819, I, TrackerR,,,,, -0.26219, 1.86628, -1.06438, 278.9892, 67.37997, 298.3904
1675281369820, I, TrackerH,,,,, -0.26219, 1.86628, -1.06438, 278.9892, 67.37997, 298.39041
1675281369820, I, FootR,,,,, -0.26219, 1.86628, -1.06438, 278.9892, 67.37997, 298.3904
1675281369820, I, Head,,,,, -0.26219, 1.86628, -1.06438, 278.9892, 67.37997, 298.39041
1675281369830, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369831, I, TrackerR,,,,, -0.26017, 1.86338, -1.08433, 279.29169, 67.97478, 297.8363
1675281369831, I, TrackerH,,,,, -0.26017, 1.86338, -1.08433, 279.29169, 67.97478, 297.8363
1675281369831, I, FootR,,,,, -0.26017, 1.86338, -1.08433, 279.29169, 67.97478, 297.8363
1675281369831, I, Head,,,,, -0.26017, 1.86338, -1.08433, 279.29169, 67.97478, 297.8363
1675281369842, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369842, I, TrackerR,,,,, -0.2584, 1.85872, -1.10442, 279.50385, 67.99943, 297.8961
1675281369842, I, TrackerH,,,,, -0.2584, 1.85872, -1.10442, 279.50385, 67.99943, 297.89609
1675281369843, I, FootR,,,,, -0.2584, 1.85872, -1.10442, 279.50385, 67.99943, 297.8961
1675281369843, I, Head,,,,, -0.2584, 1.85872, -1.10442, 279.50385, 67.99943, 297.89609
1675281369853, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369853, I, TrackerR,,,,, -0.25632, 1.85721, -1.1245, 279.71735, 67.51508, 298.48
1675281369853, I, TrackerH,,,,, -0.25632, 1.85721, -1.1245, 279.71735, 67.51508, 298.48001
1675281369854, I, FootR,,,,, -0.25632, 1.85721, -1.1245, 279.71735, 67.51508, 298.48
1675281369854, I, Head,,,,, -0.25632, 1.85721, -1.1245, 279.71735, 67.51508, 298.48001
1675281369864, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369864, I, TrackerR,,,,, -0.25402, 1.85582, -1.14471, 279.98151, 67.3533, 298.7333
1675281369864, I, TrackerH,,,,, -0.25402, 1.85582, -1.14471, 279.98151, 67.3533, 298.73328
1675281369865, I, FootR,,,,, -0.25402, 1.85582, -1.14471, 279.98151, 67.3533, 298.7333
1675281369865, I, Head,,,,, -0.25402, 1.85582, -1.14471, 279.98151, 67.3533, 298.73328
1675281369875, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369876, I, TrackerR,,,,, -0.25172, 1.85422, -1.16501, 280.30826, 68.25211, 297.9008
1675281369876, I, TrackerH,,,,, -0.25172, 1.85422, -1.16501, 280.30826, 68.25211, 297.90085
1675281369876, I, FootR,,,,, -0.25172, 1.85422, -1.16501, 280.30826, 68.25211, 297.9008
1675281369876, I, Head,,,,, -0.25172, 1.85422, -1.16501, 280.30826, 68.25211, 297.90085
1675281369887, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369888, I, TrackerR,,,,, -0.24928, 1.85325, -1.18565, 280.71878, 70.53737, 295.6741
1675281369888, I, TrackerH,,,,, -0.24928, 1.85325, -1.18565, 280.71878, 70.53737, 295.67413
1675281369888, I, FootR,,,,, -0.24928, 1.85325, -1.18565, 280.71878, 70.53737, 295.6741
1675281369888, I, Head,,,,, -0.24928, 1.85325, -1.18565, 280.71878, 70.53737, 295.67413
1675281369897, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369897, I, TrackerR,,,,, -0.24726, 1.85288, -1.20034, 281.19702, 73.05406, 293.2127
1675281369898, I, TrackerH,,,,, -0.24726, 1.85288, -1.20034, 281.19702, 73.05406, 293.21271
1675281369898, I, FootR,,,,, -0.24726, 1.85288, -1.20034, 281.19702, 73.05406, 293.2127
1675281369898, I, Head,,,,, -0.24726, 1.85288, -1.20034, 281.19702, 73.05406, 293.21271
1675281369910, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369910, I, TrackerR,,,,, -0.24524, 1.85547, -1.2201, 281.80731, 73.32206, 293.0966
1675281369911, I, TrackerH,,,,, -0.24524, 1.85547, -1.2201, 281.80731, 73.32206, 293.09662
1675281369911, I, FootR,,,,, -0.24524, 1.85547, -1.2201, 281.80731, 73.32206, 293.0966
1675281369911, I, Head,,,,, -0.24524, 1.85547, -1.2201, 281.80731, 73.32206, 293.09662
1675281369921, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369922, I, TrackerR,,,,, -0.24364, 1.85823, -1.23951, 282.24161, 72.36122, 294.2275
1675281369922, I, TrackerH,,,,, -0.24364, 1.85823, -1.23951, 282.24161, 72.36122, 294.22748
1675281369922, I, FootR,,,,, -0.24364, 1.85823, -1.23951, 282.24161, 72.36122, 294.2275
1675281369922, I, Head,,,,, -0.24364, 1.85823, -1.23951, 282.24161, 72.36122, 294.22748
1675281369930, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369930, I, TrackerR,,,,, -0.24233, 1.85961, -1.2593, 282.18289, 70.05947, 296.802
1675281369931, I, TrackerH,,,,, -0.24233, 1.85961, -1.2593, 282.18289, 70.05947, 296.802
1675281369931, I, FootR,,,,, -0.24233, 1.85961, -1.2593, 282.18289, 70.05947, 296.802
1675281369931, I, Head,,,,, -0.24233, 1.85961, -1.2593, 282.18289, 70.05947, 296.802
1675281369941, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369942, I, TrackerR,,,,, -0.24164, 1.86291, -1.27966, 281.90808, 68.70438, 298.3064
1675281369942, I, TrackerH,,,,, -0.24164, 1.86291, -1.27966, 281.90808, 68.70438, 298.30637
1675281369942, I, FootR,,,,, -0.24164, 1.86291, -1.27966, 281.90808, 68.70438, 298.3064
1675281369942, I, Head,,,,, -0.24164, 1.86291, -1.27966, 281.90808, 68.70438, 298.30637
1675281369952, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369953, I, TrackerR,,,,, -0.24096, 1.86566, -1.29976, 281.6796, 68.58255, 298.5575
1675281369953, I, TrackerH,,,,, -0.24096, 1.86566, -1.29976, 281.6796, 68.58255, 298.55753
1675281369953, I, FootR,,,,, -0.24096, 1.86566, -1.29976, 281.6796, 68.58255, 298.5575
1675281369953, I, Head,,,,, -0.24096, 1.86566, -1.29976, 281.6796, 68.58255, 298.55753
1675281369963, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369964, I, TrackerR,,,,, -0.24001, 1.86862, -1.32059, 281.55103, 71.95699, 295.2283
1675281369964, I, TrackerH,,,,, -0.24001, 1.86862, -1.32059, 281.55103, 71.95699, 295.22827
1675281369964, I, FootR,,,,, -0.24001, 1.86862, -1.32059, 281.55103, 71.95699, 295.2283
1675281369964, I, Head,,,,, -0.24001, 1.86862, -1.32059, 281.55103, 71.95699, 295.22827
1675281369975, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369975, I, TrackerR,,,,, -0.23761, 1.87039, -1.34124, 281.93796, 74.63352, 292.6164
1675281369975, I, TrackerH,,,,, -0.23761, 1.87039, -1.34124, 281.93796, 74.63352, 292.61636
1675281369976, I, FootR,,,,, -0.23761, 1.87039, -1.34124, 281.93796, 74.63352, 292.6164
1675281369976, I, Head,,,,, -0.23761, 1.87039, -1.34124, 281.93796, 74.63352, 292.61636
1675281369986, E, KickForward, rightfoot, RecordingBack, MiddlePoint1,,,,,,,
1675281369986, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369986, I, TrackerR,,,,, -0.23612, 1.87393, -1.36103, 283.19891, 77.93375, 288.9907
1675281369986, I, TrackerH,,,,, -0.23612, 1.87393, -1.36103, 283.19891, 77.93375, 288.99066
1675281369987, I, FootR,,,,, -0.23612, 1.87393, -1.36103, 283.19891, 77.93375, 288.9907
1675281369987, I, Head,,,,, -0.23612, 1.87393, -1.36103, 283.19891, 77.93375, 288.99066
1675281369998, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281369998, I, TrackerR,,,,, -0.23488, 1.87706, -1.38091, 283.8855, 79.3974, 287.397
1675281369998, I, TrackerH,,,,, -0.23488, 1.87706, -1.38091, 283.8855, 79.3974, 287.39697
1675281369998, I, FootR,,,,, -0.23488, 1.87706, -1.38091, 283.8855, 79.3974, 287.397
1675281369998, I, Head,,,,, -0.23488, 1.87706, -1.38091, 283.8855, 79.3974, 287.39697
1675281370011, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370011, I, TrackerR,,,,, -0.23476, 1.88014, -1.39964, 284.96246, 80.90061, 285.6124
1675281370011, I, TrackerH,,,,, -0.23476, 1.88014, -1.39964, 284.96246, 80.90061, 285.61243
1675281370011, I, FootR,,,,, -0.23476, 1.88014, -1.39964, 284.96246, 80.90061, 285.6124
1675281370011, I, Head,,,,, -0.23476, 1.88014, -1.39964, 284.96246, 80.90061, 285.61243
1675281370020, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370020, I, TrackerR,,,,, -0.2362, 1.8845, -1.41914, 285.1265, 82.55099, 284.0288
1675281370020, I, TrackerH,,,,, -0.2362, 1.8845, -1.41914, 285.1265, 82.55099, 284.02881
1675281370020, I, FootR,,,,, -0.2362, 1.8845, -1.41914, 285.1265, 82.55099, 284.0288
1675281370020, I, Head,,,,, -0.2362, 1.8845, -1.41914, 285.1265, 82.55099, 284.02881
1675281370031, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370031, I, TrackerR,,,,, -0.2373, 1.88837, -1.43916, 284.8053, 83.91792, 282.8159
1675281370032, I, TrackerH,,,,, -0.2373, 1.88837, -1.43916, 284.8053, 83.91792, 282.81586
1675281370032, I, FootR,,,,, -0.2373, 1.88837, -1.43916, 284.8053, 83.91792, 282.8159
1675281370032, I, Head,,,,, -0.2373, 1.88837, -1.43916, 284.8053, 83.91792, 282.81586
1675281370043, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370043, I, TrackerR,,,,, -0.24006, 1.89314, -1.45841, 284.07645, 85.55086, 281.4125
1675281370043, I, TrackerH,,,,, -0.24006, 1.89314, -1.45841, 284.07645, 85.55086, 281.41251
1675281370044, I, FootR,,,,, -0.24006, 1.89314, -1.45841, 284.07645, 85.55086, 281.4125
1675281370044, I, Head,,,,, -0.24006, 1.89314, -1.45841, 284.07645, 85.55086, 281.41251
1675281370054, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370054, I, TrackerR,,,,, -0.24308, 1.89787, -1.47723, 283.29669, 86.99957, 280.0935
1675281370054, I, TrackerH,,,,, -0.24308, 1.89787, -1.47723, 283.29669, 86.99957, 280.09354
1675281370055, I, FootR,,,,, -0.24308, 1.89787, -1.47723, 283.29669, 86.99957, 280.0935
1675281370055, I, Head,,,,, -0.24308, 1.89787, -1.47723, 283.29669, 86.99957, 280.09354
1675281370065, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370065, I, TrackerR,,,,, -0.2457, 1.90182, -1.49604, 282.70526, 88.02481, 279.1229
1675281370065, I, TrackerH,,,,, -0.2457, 1.90182, -1.49604, 282.70526, 88.02481, 279.12289
1675281370066, I, FootR,,,,, -0.2457, 1.90182, -1.49604, 282.70526, 88.02481, 279.1229
1675281370066, I, Head,,,,, -0.2457, 1.90182, -1.49604, 282.70526, 88.02481, 279.12289
1675281370076, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370077, I, TrackerR,,,,, -0.24809, 1.90503, -1.51451, 282.31342, 88.89056, 278.2246
1675281370077, I, TrackerH,,,,, -0.24809, 1.90503, -1.51451, 282.31342, 88.89056, 278.22458
1675281370077, I, FootR,,,,, -0.24809, 1.90503, -1.51451, 282.31342, 88.89056, 278.2246
1675281370077, I, Head,,,,, -0.24809, 1.90503, -1.51451, 282.31342, 88.89056, 278.22458
1675281370088, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370088, I, TrackerR,,,,, -0.25005, 1.90754, -1.53289, 282.19272, 89.20209, 277.8149
1675281370088, I, TrackerH,,,,, -0.25005, 1.90754, -1.53289, 282.19272, 89.20209, 277.81491
1675281370088, I, FootR,,,,, -0.25005, 1.90754, -1.53289, 282.19272, 89.20209, 277.8149
1675281370088, I, Head,,,,, -0.25005, 1.90754, -1.53289, 282.19272, 89.20209, 277.81491
1675281370099, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370100, I, TrackerR,,,,, -0.25208, 1.9091, -1.5511, 282.05682, 89.24216, 277.6939
1675281370100, I, TrackerH,,,,, -0.25208, 1.9091, -1.5511, 282.05682, 89.24216, 277.69391
1675281370100, I, FootR,,,,, -0.25208, 1.9091, -1.5511, 282.05682, 89.24216, 277.6939
1675281370100, I, Head,,,,, -0.25208, 1.9091, -1.5511, 282.05682, 89.24216, 277.69391
1675281370110, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370111, I, TrackerR,,,,, -0.254, 1.91055, -1.5694, 282.00098, 89.24549, 277.6416
1675281370111, I, TrackerH,,,,, -0.254, 1.91055, -1.5694, 282.00098, 89.24549, 277.64163
1675281370111, I, FootR,,,,, -0.254, 1.91055, -1.5694, 282.00098, 89.24549, 277.6416
1675281370111, I, Head,,,,, -0.254, 1.91055, -1.5694, 282.00098, 89.24549, 277.64163
1675281370122, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370123, I, TrackerR,,,,, -0.25595, 1.91001, -1.58732, 281.97458, 88.38612, 278.5334
1675281370123, I, TrackerH,,,,, -0.25595, 1.91001, -1.58732, 281.97458, 88.38612, 278.53345
1675281370123, I, FootR,,,,, -0.25595, 1.91001, -1.58732, 281.97458, 88.38612, 278.5334
1675281370123, I, Head,,,,, -0.25595, 1.91001, -1.58732, 281.97458, 88.38612, 278.53345
1675281370134, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370134, I, TrackerR,,,,, -0.25795, 1.91015, -1.60548, 281.82126, 88.02406, 278.939
1675281370135, I, TrackerH,,,,, -0.25795, 1.91015, -1.60548, 281.82126, 88.02406, 278.93896
1675281370135, I, FootR,,,,, -0.25795, 1.91015, -1.60548, 281.82126, 88.02406, 278.939
1675281370135, I, Head,,,,, -0.25795, 1.91015, -1.60548, 281.82126, 88.02406, 278.93896
1675281370145, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370145, I, TrackerR,,,,, -0.2585, 1.911, -1.6268, 281.62671, 87.89091, 279.2072
1675281370145, I, TrackerH,,,,, -0.2585, 1.911, -1.6268, 281.62671, 87.89091, 279.20718
1675281370146, I, FootR,,,,, -0.2585, 1.911, -1.6268, 281.62671, 87.89091, 279.2072
1675281370146, I, Head,,,,, -0.2585, 1.911, -1.6268, 281.62671, 87.89091, 279.20718
1675281370155, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370156, I, TrackerR,,,,, -0.26055, 1.90967, -1.6454, 281.35541, 87.17941, 280.046
1675281370156, I, TrackerH,,,,, -0.26055, 1.90967, -1.6454, 281.35541, 87.17941, 280.04602
1675281370156, I, FootR,,,,, -0.26055, 1.90967, -1.6454, 281.35541, 87.17941, 280.046
1675281370156, I, Head,,,,, -0.26055, 1.90967, -1.6454, 281.35541, 87.17941, 280.04602
1675281370166, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370166, I, TrackerR,,,,, -0.26063, 1.91236, -1.66172, 281.13623, 86.56308, 280.8877
1675281370166, I, TrackerH,,,,, -0.26063, 1.91236, -1.66172, 281.13623, 86.56308, 280.88766
1675281370167, I, FootR,,,,, -0.26063, 1.91236, -1.66172, 281.13623, 86.56308, 280.8877
1675281370167, I, Head,,,,, -0.26063, 1.91236, -1.66172, 281.13623, 86.56308, 280.88766
1675281370178, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370178, I, TrackerR,,,,, -0.26209, 1.9104, -1.68031, 280.95618, 86.04193, 281.5447
1675281370178, I, TrackerH,,,,, -0.26209, 1.9104, -1.68031, 280.95618, 86.04193, 281.54468
1675281370178, I, FootR,,,,, -0.26209, 1.9104, -1.68031, 280.95618, 86.04193, 281.5447
1675281370178, I, Head,,,,, -0.26209, 1.9104, -1.68031, 280.95618, 86.04193, 281.54468
1675281370188, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370189, I, TrackerR,,,,, -0.26385, 1.90853, -1.69903, 280.79276, 85.72527, 281.9695
1675281370189, I, TrackerH,,,,, -0.26385, 1.90853, -1.69903, 280.79276, 85.72527, 281.96948
1675281370189, I, FootR,,,,, -0.26385, 1.90853, -1.69903, 280.79276, 85.72527, 281.9695
1675281370189, I, Head,,,,, -0.26385, 1.90853, -1.69903, 280.79276, 85.72527, 281.96948
1675281370200, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370200, I, TrackerR,,,,, -0.26557, 1.90576, -1.71805, 280.66394, 85.48372, 282.3317
1675281370200, I, TrackerH,,,,, -0.26557, 1.90576, -1.71805, 280.66394, 85.48372, 282.33173
1675281370200, I, FootR,,,,, -0.26557, 1.90576, -1.71805, 280.66394, 85.48372, 282.3317
1675281370200, I, Head,,,,, -0.26557, 1.90576, -1.71805, 280.66394, 85.48372, 282.33173
1675281370215, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370215, I, TrackerR,,,,, -0.26815, 1.90334, -1.73716, 280.53595, 85.52306, 282.4057
1675281370216, I, TrackerH,,,,, -0.26815, 1.90334, -1.73716, 280.53595, 85.52306, 282.40573
1675281370216, I, FootR,,,,, -0.26815, 1.90334, -1.73716, 280.53595, 85.52306, 282.4057
1675281370216, I, Head,,,,, -0.26815, 1.90334, -1.73716, 280.53595, 85.52306, 282.40573
1675281370222, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370222, I, TrackerR,,,,, -0.26985, 1.89979, -1.75626, 280.42645, 85.47459, 282.6005
1675281370223, I, TrackerH,,,,, -0.26985, 1.89979, -1.75626, 280.42645, 85.47459, 282.60052
1675281370223, I, FootR,,,,, -0.26985, 1.89979, -1.75626, 280.42645, 85.47459, 282.6005
1675281370223, I, Head,,,,, -0.26985, 1.89979, -1.75626, 280.42645, 85.47459, 282.60052
1675281370233, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370234, I, TrackerR,,,,, -0.27118, 1.89747, -1.7763, 280.29156, 85.62472, 282.5583
1675281370234, I, TrackerH,,,,, -0.27118, 1.89747, -1.7763, 280.29156, 85.62472, 282.55835
1675281370234, I, FootR,,,,, -0.27118, 1.89747, -1.7763, 280.29156, 85.62472, 282.5583
1675281370234, I, Head,,,,, -0.27118, 1.89747, -1.7763, 280.29156, 85.62472, 282.55835
1675281370244, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370245, I, TrackerR,,,,, -0.27251, 1.89387, -1.79553, 280.12622, 85.76668, 282.5521
1675281370245, I, TrackerH,,,,, -0.27251, 1.89387, -1.79553, 280.12622, 85.76668, 282.55209
1675281370245, I, FootR,,,,, -0.27251, 1.89387, -1.79553, 280.12622, 85.76668, 282.5521
1675281370245, I, Head,,,,, -0.27251, 1.89387, -1.79553, 280.12622, 85.76668, 282.55209
1675281370255, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370256, I, TrackerR,,,,, -0.27409, 1.88999, -1.8149, 279.983, 85.96273, 282.4899
1675281370256, I, TrackerH,,,,, -0.27409, 1.88999, -1.8149, 279.983, 85.96273, 282.48987
1675281370256, I, FootR,,,,, -0.27409, 1.88999, -1.8149, 279.983, 85.96273, 282.4899
1675281370256, I, Head,,,,, -0.27409, 1.88999, -1.8149, 279.983, 85.96273, 282.48987
1675281370267, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370267, I, TrackerR,,,,, -0.27587, 1.886, -1.83442, 279.82669, 86.33084, 282.2579
1675281370267, I, TrackerH,,,,, -0.27587, 1.886, -1.83442, 279.82669, 86.33084, 282.25787
1675281370267, I, FootR,,,,, -0.27587, 1.886, -1.83442, 279.82669, 86.33084, 282.2579
1675281370267, I, Head,,,,, -0.27587, 1.886, -1.83442, 279.82669, 86.33084, 282.25787
1675281370277, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370278, I, TrackerR,,,,, -0.27772, 1.88187, -1.85418, 279.68454, 86.69655, 282.0242
1675281370278, I, TrackerH,,,,, -0.27772, 1.88187, -1.85418, 279.68454, 86.69655, 282.02423
1675281370278, I, FootR,,,,, -0.27772, 1.88187, -1.85418, 279.68454, 86.69655, 282.0242
1675281370278, I, Head,,,,, -0.27772, 1.88187, -1.85418, 279.68454, 86.69655, 282.02423
1675281370289, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370289, I, TrackerR,,,,, -0.2796, 1.87776, -1.87386, 279.57446, 86.51724, 282.3583
1675281370289, I, TrackerH,,,,, -0.2796, 1.87776, -1.87386, 279.57446, 86.51724, 282.35828
1675281370289, I, FootR,,,,, -0.2796, 1.87776, -1.87386, 279.57446, 86.51724, 282.3583
1675281370289, I, Head,,,,, -0.2796, 1.87776, -1.87386, 279.57446, 86.51724, 282.35828
1675281370300, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370300, I, TrackerR,,,,, -0.28285, 1.87421, -1.89277, 279.37244, 85.94876, 283.0573
1675281370300, I, TrackerH,,,,, -0.28285, 1.87421, -1.89277, 279.37244, 85.94876, 283.05734
1675281370301, I, FootR,,,,, -0.28285, 1.87421, -1.89277, 279.37244, 85.94876, 283.0573
1675281370301, I, Head,,,,, -0.28285, 1.87421, -1.89277, 279.37244, 85.94876, 283.05734
1675281370311, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370311, I, TrackerR,,,,, -0.28513, 1.87035, -1.91233, 279.18524, 84.8239, 284.2885
1675281370311, I, TrackerH,,,,, -0.28513, 1.87035, -1.91233, 279.18524, 84.8239, 284.28851
1675281370312, I, FootR,,,,, -0.28513, 1.87035, -1.91233, 279.18524, 84.8239, 284.2885
1675281370312, I, Head,,,,, -0.28513, 1.87035, -1.91233, 279.18524, 84.8239, 284.28851
1675281370323, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370323, I, TrackerR,,,,, -0.2871, 1.86659, -1.93191, 279.03421, 84.15798, 285.0555
1675281370323, I, TrackerH,,,,, -0.2871, 1.86659, -1.93191, 279.03421, 84.15798, 285.05545
1675281370323, I, FootR,,,,, -0.2871, 1.86659, -1.93191, 279.03421, 84.15798, 285.0555
1675281370323, I, Head,,,,, -0.2871, 1.86659, -1.93191, 279.03421, 84.15798, 285.05545
1675281370335, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370336, I, TrackerR,,,,, -0.28956, 1.86338, -1.95155, 278.86835, 82.58449, 286.6622
1675281370336, I, TrackerH,,,,, -0.28956, 1.86338, -1.95155, 278.86835, 82.58449, 286.6622
1675281370336, I, FootR,,,,, -0.28956, 1.86338, -1.95155, 278.86835, 82.58449, 286.6622
1675281370337, I, Head,,,,, -0.28956, 1.86338, -1.95155, 278.86835, 82.58449, 286.6622
1675281370351, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370352, I, TrackerR,,,,, -0.29332, 1.85991, -1.97222, 278.74985, 81.52273, 287.7432
1675281370352, I, TrackerH,,,,, -0.29332, 1.85991, -1.97222, 278.74985, 81.52273, 287.74316
1675281370352, I, FootR,,,,, -0.29332, 1.85991, -1.97222, 278.74985, 81.52273, 287.7432
1675281370352, I, Head,,,,, -0.29332, 1.85991, -1.97222, 278.74985, 81.52273, 287.74316
1675281370363, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281370364, I, TrackerR,,,,, -0.29816, 1.85573, -2.01208, 278.52667, 79.40369, 289.7501
